Date;THigh;TAvg;TLow;DHigh;DAvg;DLow;HHigh;HAvg;HLow;WHigh;WAvg;WLow;PHigh;PLow;Sum
19/10/2018;22,1;18;15,2;14,7;13,3;12,1;83;75;62;8;0,8;0;1019,64;1015,92;0
20/10/2018;21,2;17,7;15,4;14,4;12,9;11;84;74;61;8;0,9;0;1022,69;1019,64;0
21/10/2018;17,6;14,6;10,2;13,1;10,8;6;88;78;71;32,2;3,5;0;1022,69;1016,26;0
22/10/2018;16,6;12,6;8,5;7;5,5;3,9;78;63;44;8;1,4;0;1023,03;1019,64;0
23/10/2018;17,9;13,6;9,9;9,1;7,2;5,2;78;66;53;11,3;1,9;0;1023,71;1016,26;0
24/10/2018;28,2;23;14,6;10,1;6,3;3,1;67;35;23;33,8;10;0;1015,92;1008,47;0
25/10/2018;23,4;16,8;12,4;13;10,9;6,1;87;70;33;24,1;3,1;0;1015,92;1011,18;0
26/10/2018;15,6;14;12,8;12,9;12,2;11,3;97;89;83;6,4;0,7;0;1014,56;1008,47;2,54
27/10/2018;13,6;13;12,4;13,3;12,7;12,3;99;98;96;17,7;5,2;0;1008,47;996,95;37,59
28/10/2018;14,4;13,4;12,5;14,2;13;12,2;99;98;88;22,5;5,5;0;1002,03;994,24;63,5
29/10/2018;14,8;12,9;9,9;14,6;12,1;9,1;99;95;81;37;10,6;0;1001,36;983,75;67,31
30/10/2018;11,7;10,8;9,7;9,4;7,6;6,3;91;81;74;43,5;7,4;0;1016,59;992,21;1,02
31/10/2018;13,1;10,9;9,8;9,5;7,7;6,3;92;81;71;19,3;3,2;0;1020,66;1016,59;3,3
01/11/2018;13;11,3;9,9;11,8;10,2;7,9;98;94;72;14,5;2,4;0;1018,96;1012,87;17,53
02/11/2018;13,7;11,7;10,6;12,3;11;10;99;96;85;8;0,8;0;1019,3;1017,27;13,97
03/11/2018;15,5;12,9;10,4;13,5;11,7;9,9;98;93;86;8;1,4;0;1023,03;1018,96;8,38
04/11/2018;17,3;15;13,3;13,8;12,1;10,1;98;84;71;8;1,2;0;1018,96;1013,55;0,51
05/11/2018;14,5;12,8;11,6;13,5;12,2;11,3;98;96;91;8;1,4;0;1014,9;1011,85;45,97
06/11/2018;16,6;13,8;11,8;13,9;12,1;10,9;98;90;82;17,7;5,8;0;1014,9;1012,19;5,59
07/11/2018;13,9;12,6;12,2;13,3;12,2;11,7;99;97;92;9,7;1,4;0;1018,29;1012,87;20,83
08/11/2018;13,9;12,5;11,4;12,4;11,7;11,1;99;95;89;6,4;0,8;0;1021;1018,29;4,06
09/11/2018;13,1;11,9;10,8;12,3;11,2;9,9;99;96;90;6,4;0,5;0;1019,3;1016,59;3,56
10/11/2018;11,9;10,6;9,5;10,9;10,4;9,4;100;99;89;16,1;2,4;0;1016,59;1014,22;4,57
11/11/2018;11,4;10,7;9,5;11,3;10,6;9,4;100;100;100;12,9;2,7;0;1023,37;1015,58;6,1
12/11/2018;13,5;12;11,2;12,9;11,8;11;100;99;95;8;0,8;0;1026,41;1023,37;0
13/11/2018;16;12,9;10,7;14;12,2;10,5;100;96;86;8;1;0;1026,75;1025,06;0,51
14/11/2018;15,6;11,6;8,9;13;10,9;8,7;100;95;82;8;1,2;0;1028,78;1025,4;0,51
15/11/2018;11,6;10,1;7,7;11,3;9,8;7,6;100;98;93;4,8;0,5;0;1026,08;1023,03;0,25
16/11/2018;10,2;8,9;7,5;9,6;5,8;3,4;96;82;71;14,5;1,9;0;1027,09;1023,37;0
17/11/2018;10,2;7;4;3,9;2,6;1,3;84;74;59;14,5;1,4;0;1026,75;1022,69;0
18/11/2018;8,2;5;1,8;2;-1,3;-3,4;82;65;49;8;1;0;1024,72;1013,55;0
19/11/2018;3,9;3,2;1,9;1,7;0,3;-1,4;91;82;73;9,7;1,9;0;1013,55;1006,43;0
20/11/2018;5,1;3,1;2;3,7;2,3;1,1;98;95;89;4,8;0,6;0;1011,18;1004,74;2,03
21/11/2018;8,1;4,6;1,7;5,3;3,4;1,3;98;92;80;6,4;0,7;0;1016,93;1010,84;2,79
22/11/2018;9,7;7,3;4,9;7,4;6,2;4,4;98;93;81;3,2;0,2;0;1021,33;1016,59;0
23/11/2018;7,9;7;5,6;7,3;6,5;5,2;98;97;93;6,4;0,7;0;1022,35;1015,58;12,19
24/11/2018;8,4;7,4;6,1;8,3;7,3;5,9;100;99;99;9,7;0,9;0;1015,58;1013,21;13,72
25/11/2018;9,9;7,7;6,7;8,6;7,2;6,2;100;97;86;6,4;0,6;0;1013,55;1000,68;0
26/11/2018;10,9;8;5,7;7,5;6,2;3,9;98;89;70;8;0,9;0;1002,71;997,63;0,25
27/11/2018;13,6;9,4;5,7;7,7;3,1;-3,9;94;69;38;12,9;2,4;0;1013,21;1002,71;0
28/11/2018;11,4;7,7;4;2,4;0,6;-4,1;84;61;40;6,4;0,8;0;1024,04;1013,21;0
29/11/2018;6,7;4,3;1,3;2,9;2;0,2;94;85;76;9,7;0,5;0;1026,08;1023,03;0
30/11/2018;4,7;3,2;1,4;2,3;1,6;0,3;94;89;83;6,4;0,6;0;1023,37;1017,61;0
01/12/2018;6,6;3;0,2;3,1;1,3;-0,4;98;89;69;6,4;0,5;0;1021;1017,61;0
02/12/2018;6,6;3,9;1;4;2,1;-0,6;97;89;78;6,4;0,8;0;1021;1014,56;0
03/12/2018;9,3;5,6;2,7;5,1;3,6;1,8;96;88;72;11,3;1,1;0;1015,58;1011,18;1,27
04/12/2018;16,2;7,6;3,1;9,8;5,2;1,6;98;86;48;11,3;1,2;0;1021;1012,19;0,25
05/12/2018;12;8,4;6,2;6,4;4,7;2,7;91;78;62;9,7;1,1;0;1025,06;1021;0
06/12/2018;10,5;7,7;4,4;6,9;5,6;4;97;87;77;8;1,1;0;1024,38;1021,33;0
07/12/2018;10,9;7,1;4,2;7,4;5,6;3,8;98;91;73;6,4;0,8;0;1023,71;1009,82;2,03
08/12/2018;13,8;9,5;5,6;6,3;-1,1;-6,5;98;53;24;32,2;6,3;0;1013,88;1008,47;1,52
09/12/2018;13,5;8,1;3,3;4,1;0,1;-2,8;74;58;37;16,1;2,7;0;1012,87;1005,76;0
10/12/2018;12,1;9,6;6,6;1,5;-2,8;-4,6;64;42;31;22,5;7,9;0;1017,61;1011,51;0
11/12/2018;9,9;7,1;3,5;-2,4;-8,5;-13,1;55;34;19;24,1;5,3;0;1018,63;1016,26;0
12/12/2018;7,3;4,1;0,2;-4,1;-7,9;-12,1;57;42;29;8;1;0;1019,3;1016,93;0
13/12/2018;5,4;2,9;0,8;-2,2;-5,5;-9,2;79;56;38;8;0,7;0;1016,93;1013,88;0
14/12/2018;4,5;0,9;-2,1;-2,3;-3,5;-5;88;73;55;8;0,6;0;1018,29;1014,22;0
15/12/2018;4,2;0,9;-1,3;-1,5;-2,8;-4;87;77;65;8;0,9;0;1020,32;1017,95;0
16/12/2018;1,6;0,7;-0,2;-0,6;-1,7;-2,8;94;84;76;6,4;0,5;0;1019,3;1016,59;0
17/12/2018;7,1;1,8;-0,7;1,2;-0,5;-1,9;96;86;63;9,7;1,8;0;1026,75;1017,27;0
18/12/2018;7;2,8;0,1;1,3;-0,8;-3,2;92;78;59;4,8;0,5;0;1029,12;1026,08;0
19/12/2018;0,4;0,1;-0,1;-0,2;-0,5;-2,8;97;96;80;4,8;0,6;0;1026,08;1020,66;1,52
20/12/2018;3,3;1,3;-0,1;2,3;0,7;-0,5;98;96;93;11,3;1,9;0;1025,74;1020,66;8,64
21/12/2018;4,5;1,9;-0,2;2,8;1,1;-0,8;97;94;87;8;1;0;1027,09;1022,69;0,25
22/12/2018;8,9;5;1,9;4,4;2,7;1;95;86;71;9,7;1,6;0;1022,69;1018,96;0
23/12/2018;4,8;2;-1,9;3,3;1,3;-2,4;99;95;85;11,3;1,2;0;1024,38;1019,98;0,25
24/12/2018;16,3;8,8;1,1;6,3;0,8;-11,2;99;65;17;43,5;5,9;0;1025,74;1012,87;0
25/12/2018;7,4;4,7;0,9;0,3;-1,7;-6,7;94;65;41;9,7;1,4;0;1030,82;1025,4;0
26/12/2018;8,3;4,6;1,8;1,8;-1,1;-2,9;85;67;48;8;1,5;0;1031,16;1026,75;0
27/12/2018;8,3;4,2;-1,3;2,9;0,2;-2,9;93;76;63;8;1,1;0;1028,11;1025,4;0
28/12/2018;9,6;5,8;2,3;0,8;-0,7;-3,2;84;64;44;6,4;0,5;0;1025,06;1022,69;0
29/12/2018;11,4;7;3,6;2,4;-0,2;-3,3;81;61;47;6,4;0,8;0;1026,75;1023,71;0
30/12/2018;15,2;11;4,7;0,9;-4,3;-7,6;71;38;21;45,1;8,1;0;1026,08;1021,33;0
31/12/2018;10,9;7,6;3,7;1,2;-2,4;-5,7;80;51;34;9,7;1,3;0;1028,11;1023,37;0
01/01/2019;8,3;4,7;2,2;3,4;1,1;-1,7;96;78;66;8;1,4;0;1030,48;1016,93;0
02/01/2019;11,7;7,9;3;1;-9,2;-16,2;83;32;17;46,7;13,7;0;1024,04;1015,58;0
03/01/2019;6,2;3,7;0,8;-7,7;-11,9;-16,4;49;32;19;33,8;4,6;0;1027,09;1023,03;0
04/01/2019;4,4;1,8;-0,3;-7,8;-10,6;-13,6;53;40;30;6,4;0,7;0;1029,46;1024,72;0
05/01/2019;7,7;2,2;-1,2;-3,3;-8,4;-12,4;66;46;36;14,5;1,6;0;1025,06;1016,59;0
06/01/2019;14,8;9,1;0,2;-3,2;-5,1;-6,4;75;39;23;32,2;7;0;1021;1016,93;0
07/01/2019;9,6;4,9;1,6;2,7;-1,3;-7,1;91;68;31;16,1;1,6;0;1026,41;1020,66;0
08/01/2019;9,4;3,5;-1;4,2;1,4;-2;97;87;69;12,9;1,9;0;1025,06;1009,14;0
09/01/2019;8,3;5,4;-1,7;2,4;-8;-13,3;98;43;23;35,4;8,4;0;1009,82;1004,74;0
10/01/2019;9,2;6,2;4,1;-11,3;-12,2;-13,6;30;26;19;29;10;0;1015,58;1007,11;0
11/01/2019;7,3;3,6;0,6;-6,8;-10;-12,7;55;37;25;9,7;1,8;0;1020,32;1015,58;0
12/01/2019;7,3;2,8;0;-5,1;-7,3;-9,4;58;48;39;6,4;0,5;0;1019,64;1012,19;0
13/01/2019;9,9;5,1;-1,4;0,1;-2,5;-7,1;83;59;43;16,1;2,8;0;1012,53;1002,03;0
14/01/2019;12,8;10,1;7,2;2,6;-2,2;-7,6;67;44;26;30,6;9,5;0;1012,19;998,98;0
15/01/2019;12,4;8,1;3,9;-1,1;-5,3;-9,8;58;39;27;30,6;3,4;0;1018,63;1012,19;0
16/01/2019;10,6;8,3;6,8;6;1,7;-5,4;94;64;41;16,1;2,4;0;1018,96;1016,59;1,27
17/01/2019;6,8;5,1;3,6;6;4,7;3,2;98;97;94;8;0,7;0;1016,59;1009,48;6,1
18/01/2019;9,7;3,6;-1,1;7,2;2,2;-2,3;98;91;68;17,7;2,4;0;1016,26;1007,45;0
19/01/2019;4,2;2,4;1;1,9;-0,7;-2,4;93;81;66;6,4;0,7;0;1017,27;1014,56;0,25
20/01/2019;4,9;1,4;-1,3;-0,2;-1,7;-3;90;80;65;8;0,5;0;1016,26;1013,21;0
21/01/2019;7,3;2,2;-1,3;-0,1;-1,5;-3,1;92;78;52;6,4;0,8;0;1017,27;1014,56;0
22/01/2019;5,2;1,7;-1,8;-0,2;-2,6;-4,1;93;74;55;9,7;0,8;0;1014,56;1001,02;0
23/01/2019;0,8;-0,5;-1,6;-1,2;-2,5;-4,5;93;87;78;8;0,7;0;1001,02;994,58;0
24/01/2019;6,1;1,4;-2,1;0,4;-2,3;-3,8;97;78;51;9,7;1,1;0;1003,73;996,28;0
25/01/2019;5,8;2,4;-0,9;-2,2;-5,1;-11,8;76;59;33;12,9;1,5;0;1010,16;1003,39;0
26/01/2019;7,1;2,1;-1,2;-1,9;-4,1;-6,7;85;65;39;8;0,7;0;1010,84;1007,79;0
27/01/2019;1,3;0,1;-0,9;0,7;-1,7;-3,5;96;88;75;11,3;1,6;0;1007,79;995,26;1,78
28/01/2019;9,2;3,3;-0,3;1;-1,3;-6,2;98;75;38;12,9;2,4;0;1001,36;992,55;3,05
29/01/2019;7,4;2,7;-1,1;0,2;-1,6;-3,4;95;75;48;8;1,2;0;1005,76;1001,36;0,25
30/01/2019;3,4;1,7;0,6;0,6;-0,8;-3,9;93;84;63;8;1,8;0;1002,37;998,31;0,25
31/01/2019;3,8;1,1;-1,1;1,3;-0,3;-2;96;91;82;6,4;0,8;0;1004,06;999,66;0,25
01/02/2019;0,7;0,3;-0,2;0,4;-0,2;-0,6;98;97;95;6,4;0,7;0;1004,4;993,91;2,29
02/02/2019;6,2;2,4;-0,1;5,1;1,9;-0,4;98;97;91;11,3;1,5;0;998,65;992,55;48,01
03/02/2019;6,1;3,5;2,2;4,8;2,6;-5;98;95;45;14,5;1,4;0;1015,24;996,95;1,78
04/02/2019;10,4;6,3;2,8;0,8;-2,9;-6,7;82;53;32;12,9;1,6;0;1025,74;1015,24;0
05/02/2019;9,5;5;1,9;1,1;-1,3;-3,1;82;65;46;8;0,9;0;1025,74;1022,69;0
06/02/2019;11,3;6,9;3,2;0,4;-1,9;-4,5;65;54;44;9,7;1,4;0;1025,74;1022,35;0
07/02/2019;7,7;5,2;2,2;0,7;-0,9;-3,8;79;65;50;4,8;0,6;0;1022,69;1015,92;0
08/02/2019;11,5;6,7;1,8;1,5;-0,6;-2,1;84;61;43;8;0,6;0;1020,66;1016,59;0
09/02/2019;11,2;7,3;3,2;1,2;-0,7;-3,1;73;58;38;8;1,2;0;1019,98;1017,61;0
10/02/2019;6,8;4,9;2,7;4,4;3,3;0,2;98;91;64;8;0,9;0;1019,3;1006,1;10,67
11/02/2019;10,6;7;1,8;2,8;-5,6;-11,4;98;46;22;37;12,4;0;1021,33;1006,1;0,25
12/02/2019;15,1;9,5;4,4;-2,9;-9;-16,4;51;28;10;32,2;7,2;0;1029,46;1021;0
13/02/2019;10,9;6,9;3,8;0,7;-1,6;-6,5;68;55;41;11,3;1,6;0;1036,57;1029,46;0
14/02/2019;14,2;8;2,7;2,5;0,4;-1,6;76;60;41;8;0,8;0;1036,57;1030,48;0
15/02/2019;14,8;9,3;5,2;2,8;1,4;-0,1;74;59;40;6,4;1,1;0;1032,17;1028,11;0
16/02/2019;14,7;9,3;5,1;3,7;2,2;0,8;76;62;44;8;1,2;0;1031,83;1028,11;0
17/02/2019;15,8;10,3;4,8;4,1;2,1;0,4;78;58;37;6,4;0,9;0;1028,11;1024,04;0
18/02/2019;14,1;9,1;4,5;5,1;2,9;0,4;81;66;48;8;1,2;0;1024,72;1020,32;0
19/02/2019;12,5;8,2;3,4;5,3;3,9;2,1;93;76;57;9,7;1,8;0;1022,01;1019,64;0
20/02/2019;8,7;5,6;3,1;4,8;3,6;1,8;94;87;76;4,8;0,5;0;1025,4;1021,67;0
21/02/2019;14,1;8,7;3,9;6;4,7;3;96;78;54;8;0,9;0;1027,43;1024,72;0
22/02/2019;18,1;11,2;5,6;5,6;3,9;1,1;86;63;41;12,9;1,6;0;1025,74;1021,33;0
23/02/2019;10,7;5,6;1,9;4,3;-0,7;-6,1;84;65;48;19,3;3,9;0;1035,9;1025,74;0
24/02/2019;9,8;4,7;-0,2;-2,2;-5,6;-10,1;63;48;40;11,3;1,3;0;1037,25;1033,19;0
25/02/2019;14,7;9,1;2,7;0,7;-1,3;-3,6;66;49;35;11,3;2,3;0;1034,88;1030,14;0
26/02/2019;18,7;12,8;7,2;2,9;1;-1,1;57;45;33;9,7;1,2;0;1030,48;1024,38;0
27/02/2019;20,8;15,1;10,5;2,4;-0,5;-4;49;35;22;8;1,3;0;1024,38;1021;0
28/02/2019;17,4;13;8,2;7,8;3,5;-0,4;84;54;38;16,1;2,1;0;1021,33;1012,87;0
01/03/2019;17,2;10,2;4,9;7,2;5,2;-1,7;95;73;40;11,3;1,6;0;1013,21;1008,47;0
02/03/2019;15,8;11,6;5,3;3,9;0;-3,2;87;47;33;16,1;1,9;0;1015,24;1012,19;0
03/03/2019;16,8;11,4;6,7;5;1;-1,5;71;50;33;9,7;1,4;0;1018,29;1014,56;0
04/03/2019;10,2;8,1;4,6;7,7;6;3,4;98;87;70;12,9;2,4;0;1015,24;1005,42;9,4
05/03/2019;16,1;10,1;3,9;4,5;0,3;-3,4;98;54;30;12,9;2,6;0;1014,22;1008,47;0
06/03/2019;11,9;9,8;6,4;5,7;2;-3,3;75;59;37;8;1,1;0;1016,93;1013,55;0
07/03/2019;12,5;10,1;8;9,8;7,3;4,7;96;83;70;27,4;4,8;0;1013,88;1006,43;6,1
08/03/2019;15,7;11,2;8,1;9,2;6,9;4,8;92;76;55;8;1,5;0;1019,64;1010,84;0
09/03/2019;16,2;11,6;7,1;8,1;6,1;4,4;90;70;48;17,7;2,7;0;1021,33;1017,95;0
10/03/2019;16,3;11,5;6,6;9,6;7,5;4,8;90;77;64;14,5;3,2;0;1019,98;1011,85;0
11/03/2019;14,3;10,7;5,3;7,8;-6,4;-14,7;80;31;17;40,2;12,6;0;1022,01;1011,18;0
12/03/2019;13,2;8,2;2,7;-3,5;-8,9;-14,1;48;31;15;29;5,5;0;1024,38;1018,29;0
13/03/2019;15,1;8;3,9;2,6;0,1;-3,7;89;59;28;16,1;2,9;0;1017,95;1008,13;0
14/03/2019;13,9;9;2,9;2,6;-0,9;-4,1;88;53;29;11,3;2,3;0;1014,22;1007,45;0
15/03/2019;19,2;13,9;8,3;5,4;3;0,4;67;49;35;20,9;6,1;0;1011,18;1007,11;0
16/03/2019;22;15,1;8,5;8,4;4,4;0,3;70;51;30;11,3;2,2;0;1014,22;1010,16;0
17/03/2019;12,4;10,8;8,7;8,3;7,1;5,7;94;78;69;12,9;2,4;0;1014,22;1008,47;0,25
18/03/2019;13,6;9,5;4,8;8;-3,1;-11,1;96;49;18;29;10,3;0;1019,3;1006,77;8,89
19/03/2019;12,2;7,5;3,7;3,7;1,2;-1,6;92;67;42;11,3;1,7;0;1027,09;1019,3;0
20/03/2019;12,8;8;4,7;0,2;-0,9;-1,9;67;54;39;12,9;1,8;0;1031,49;1027,09;0
21/03/2019;15,4;9,1;4,3;0,4;-1,4;-3,6;62;49;33;12,9;1,9;0;1033,19;1028,78;0
22/03/2019;18,8;12,4;6,3;1,7;0,1;-1,4;58;44;29;9,7;1,2;0;1030,82;1025,74;0
23/03/2019;21,1;15,3;8,8;2,7;0,7;-1,8;52;38;24;8;1,3;0;1026,41;1021,67;0
24/03/2019;22,7;16,9;11;4,7;1,8;0,1;48;37;24;12,9;1,7;0;1022,69;1014,56;0
25/03/2019;21,5;14,7;9,1;4,2;-2,4;-12,2;54;33;17;48,3;9,2;0;1014,56;1005,42;0
26/03/2019;15;9,4;4,2;2,9;-2,5;-11,3;84;48;22;20,9;4,2;0;1023,37;1011,85;0
27/03/2019;13,4;9,2;5,6;-0,4;-1,9;-3,2;55;46;37;17,7;2,2;0;1027,43;1023,03;0
28/03/2019;14,2;9,3;5,1;2,1;0,4;-2,7;68;55;42;14,5;1,7;0;1029,8;1026,75;0
29/03/2019;16,8;11,5;7,3;2,5;1,1;0,1;62;50;35;11,3;2;0;1031,16;1026,41;0
30/03/2019;21,2;15,4;10,2;3,4;0;-4,1;50;37;19;8;1,2;0;1018,96;1013,21;0
01/04/2019;14,1;13,7;13,5;-0,7;-1,4;-1,7;37;36;35;3,2;1;0;1014,56;1014,56;0
01/04/2019;20,8;16,2;11,6;4,3;0,9;-2,9;50;36;27;9,7;1,2;0;1016,26;1012,53;0
02/04/2019;19,1;15,5;10,4;7,3;4,2;2,1;69;47;33;11,3;2,1;0;1014,22;1009,14;0,25
03/04/2019;13,3;10,4;8,6;8;6,5;4,3;93;78;59;17,7;3,9;0;1009,48;1001,36;4,83
04/04/2019;10,5;8,3;5,6;8,8;7,2;4,4;97;94;82;33,8;7,5;0;1001,36;995,26;41,66
05/04/2019;13,4;8,7;5,1;8;6;4,4;98;84;61;8;1;0;1004,74;995,94;0
06/04/2019;11,7;10,2;8,9;8,8;6,6;3,2;90;79;65;12,9;2,6;0;1006,43;1004,06;0
07/04/2019;12,3;9,2;7,4;7,9;6,7;5,6;94;85;64;11,3;1,8;0;1007,79;1003,39;2,54
08/04/2019;17,8;11,5;5,3;8,3;6,7;4,8;98;75;49;12,9;1,8;0;1007,45;1005,08;0,25
09/04/2019;18,6;12,8;8,4;9,9;6,9;5;84;69;46;14,5;2,6;0;1007,11;1004,4;0
10/04/2019;15,8;11,7;8,4;9,9;7,7;6;89;77;60;17,7;1,5;0;1006,43;1003,73;2,79
11/04/2019;11,3;9,8;8,7;9,2;8,6;7,9;97;93;80;14,5;1;0;1011,51;1005,08;6,1
12/04/2019;14,7;10,8;8,5;8,9;8,2;6,2;97;85;65;14,5;1,5;0;1013,21;1010,5;8,64
13/04/2019;12,1;9,3;7,2;7,5;6,6;5,8;93;84;72;12,9;3,9;0;1013,88;1011,51;0
14/04/2019;8,2;6,2;5,1;6,6;5,1;3,8;97;93;85;17,7;2,1;0;1016,59;1010,16;26,16
15/04/2019;17,1;11,1;5,6;6,6;5,4;3,1;97;70;43;12,9;2,1;0;1019,98;1016,59;0
16/04/2019;16,4;13,2;10,2;8,6;6,5;5,2;79;64;51;6,4;0,9;0;1018,96;1017,27;0
17/04/2019;21,1;15,2;10,6;7,3;5,4;3,7;69;53;33;11,3;1,5;0;1019,98;1017,61;0
18/04/2019;18,8;15,2;12,2;7,9;6,1;4,3;65;55;42;14,5;2,7;0;1026,08;1019,98;0
19/04/2019;19,9;15,5;11,4;7,6;6,5;4,6;68;56;43;9,7;1,7;0;1029,46;1026,08;0
20/04/2019;21,3;17;12,6;8,6;6,4;4,7;66;51;35;12,9;1,8;0;1027,09;1022,35;0
21/04/2019;22,4;17,5;14,2;7,3;5;2,7;57;44;32;16,1;1,5;0;1023,37;1015,58;0
22/04/2019;18;14,7;12,7;9,2;5,3;-1,2;77;54;37;17,7;2,9;0;1016,59;1007,11;0
23/04/2019;13,1;11,5;10,4;11,6;10,4;8,8;98;93;75;16,1;2;0;1006,77;1002,37;19,3
24/04/2019;15,7;12,9;11,3;13,6;12,2;10,8;99;96;83;17,7;4,1;0;1014,9;1006,1;37,08
25/04/2019;15,7;13,2;11,2;13,3;11,5;10,1;99;90;78;14,5;2,1;0;1017,95;1014,22;1,52
26/04/2019;16,8;12,5;8,1;13,7;9,7;4,9;99;84;61;22,5;6;0;1014,22;1010,5;7,87
27/04/2019;20,2;14,8;7,7;6;2,9;-0,7;85;46;27;17,7;3,9;0;1015,24;1012,19;0
28/04/2019;17,7;14,1;9,6;5,9;-1,3;-6,4;67;38;21;25,7;7,6;0;1012,53;1009,82;0
29/04/2019;14,9;10,4;6,8;7,2;5,2;2,7;86;71;52;12,9;2;0;1014,56;1011,85;0
30/04/2019;21,9;14,6;6,9;7,2;5,5;4;84;58;36;14,5;2,2;0;1013,55;1008,81;0
01/05/2019;22,1;16,5;10,9;8;6,1;3,7;72;52;36;11,3;2,2;0;1012,53;1009,14;0
02/05/2019;19,7;14,5;9,3;11,2;9,3;6,9;90;72;54;12,9;2,6;0;1011,85;1007,79;0
03/05/2019;17,3;12,1;10,1;11,4;9,8;8,2;96;87;63;12,9;1,4;0;1008,13;1006,1;11,43
04/05/2019;17,4;12,1;9;10,8;9,2;6,6;96;84;61;14,5;2,3;0;1007,45;997,63;7,87
05/05/2019;13,6;8,6;4,9;7,8;3;-3,6;94;70;32;30,6;6;0;1008,13;995,94;12,7
06/05/2019;17,6;10,4;2,6;4,8;2,3;-5,1;96;63;27;14,5;1,8;0;1014,9;1008,13;0
07/05/2019;17,2;12,6;7,2;6,9;2,4;-5;74;51;34;12,9;1,5;0;1017,61;1014,9;0
08/05/2019;11,2;10;8,4;8,8;7,8;6,6;97;87;74;12,9;2,1;0;1016,26;1008,13;11,68
09/05/2019;18,4;12,7;7,1;9,4;7,9;6,3;97;75;49;9,7;2;0;1008,13;1003,73;5,59
10/05/2019;20,6;15,6;11,2;12,6;10,3;7,9;87;72;53;12,9;2;0;1012,19;1005,76;0
11/05/2019;16,7;13,5;9,6;13,8;10,4;5,4;92;82;58;46,7;3,6;0;1012,87;1006,1;12,45
12/05/2019;16,1;11,6;8,6;10,6;8,8;5,2;94;84;50;12,9;1,6;0;1017,27;1009,82;0
13/05/2019;19,8;15,3;11,2;9,1;5,1;-0,2;83;52;38;12,9;3,2;0;1019,3;1016,26;0
14/05/2019;16,4;12,8;8,2;9,1;6,9;2,4;85;68;56;24,1;4,7;0;1019,3;1014,22;0
15/05/2019;13,8;9,6;4,6;6,4;3,9;1,9;89;68;47;12,9;3,2;0;1016,26;1012,53;0
16/05/2019;17,9;14,6;12,5;8,7;8,1;7,8;75;66;54;9,7;1,4;0;1009,82;1008,47;0
17/05/2019;17,5;14;11,3;10,6;8,8;7,5;94;72;55;16,1;2,8;0;1009,48;1006,1;2,03
18/05/2019;15,7;11,9;10,3;11,4;10,3;9,4;97;91;68;11,3;2,1;0;1007,45;1005,08;8,89
19/05/2019;14,2;12,1;10,8;12,6;11,2;10,3;98;95;87;4,8;1,1;0;1005,08;1003,05;14,48
20/05/2019;14,8;12,6;10,7;13,2;11,6;10,2;97;94;89;6,4;0,6;0;1006,1;1002,71;2,29
21/05/2019;22,9;16,5;10,8;15,1;12,4;9,9;95;79;57;12,9;2,5;0;1011,85;1005,76;1,52
22/05/2019;23,9;17;10,9;14,4;12,1;9,4;92;74;52;12,9;1,7;0;1014,22;1010,84;0
23/05/2019;24,6;19,1;13,8;14,3;12,1;9,9;89;66;41;8;1;0;1014,9;1010,84;0
24/05/2019;24,6;18,7;13,7;16,2;13,1;11,3;91;71;51;12,9;1,9;0;1012,53;1009,14;12,45
25/05/2019;22,5;16,2;12,5;15,9;13;10,7;95;82;61;24,1;2,7;0;1013,88;1010,5;6,1
26/05/2019;23;17,5;13,4;14,7;12,5;11,2;94;75;49;12,9;1,5;0;1014,22;1010,84;0,51
27/05/2019;16,3;14,3;12,7;14,6;13,3;12,1;98;94;88;11,3;1;0;1011,85;1007,11;20,83
28/05/2019;18,8;14,7;12,5;15,1;12,3;7,6;97;87;55;25,7;2,2;0;1007,11;1001,36;1,27
29/05/2019;19,2;14,9;11,6;12,2;11,2;10,2;97;80;61;11,3;1,5;0;1016,93;1005,76;0,25
30/05/2019;22,2;16,8;10,9;12,6;11,1;9,4;93;71;50;11,3;1,8;0;1023,03;1017,27;0
31/05/2019;24,1;18,4;11,5;12,1;9,7;8;84;59;40;11,3;1,9;0;1023,71;1019,64;0
01/06/2019;26,8;21,5;16,1;13,9;10,8;9,1;67;52;36;12,9;1,7;0;1021,33;1016,59;0
02/06/2019;28,6;23,5;16,5;16,2;12,9;9,8;65;52;43;14,5;1,6;0;1017,61;1013,21;0
03/06/2019;30,1;24,9;19,1;15,4;13,4;10,6;66;50;35;9,7;1,6;0;1015,24;1010,5;0
04/06/2019;29,9;24,3;18,8;17,7;15,5;13,7;78;59;42;9,7;1,6;0;1011,85;1008,47;0
05/06/2019;27,9;23,2;17,5;17,3;14,6;8,6;81;60;40;12,9;1,8;0;1009,14;1005,76;0
06/06/2019;24,6;20,3;17,4;16,8;14,6;9,5;93;71;47;17,7;3,8;0;1012,87;1007,45;0
07/06/2019;24,4;20,2;16;15,2;12,9;10,2;91;65;43;11,3;2,2;0;1015,92;1012,87;0
08/06/2019;27,4;22,5;17,9;16,1;13,6;8,3;79;59;35;11,3;2,2;0;1019,64;1015,58;0
09/06/2019;25,5;21,7;18,7;17,2;14,8;11,3;78;65;55;16,1;2,3;0;1021,67;1014,9;0,25
10/06/2019;26,1;22,5;19,7;19;16,8;15,7;83;71;59;19,3;3,2;0;1014,9;1004,4;0,25
